"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"SZ000001940","BASEL BINNINGEN, SZ","2007-12-19","28","33","24"
"SZ000001940","BASEL BINNINGEN, SZ","2007-12-20","27","33","24"
"SZ000001940","BASEL BINNINGEN, SZ","2007-12-21","27","33","24"
"SZ000001940","BASEL BINNINGEN, SZ","2007-12-22","27","34","24"
"SZ000001940","BASEL BINNINGEN, SZ","2007-12-23","26","33","22"
"SZ000001940","BASEL BINNINGEN, SZ","2007-12-24","24","32","19"
"SZ000001940","BASEL BINNINGEN, SZ","2007-12-25","25","32","17"
"SZ000001940","BASEL BINNINGEN, SZ","2007-12-26","30","34","25"
"SZ000001940","BASEL BINNINGEN, SZ","2007-12-27","33","36","31"
"SZ000001940","BASEL BINNINGEN, SZ","2007-12-28","31","35","27"
"SZ000001940","BASEL BINNINGEN, SZ","2007-12-29","32","38","25"
"SZ000001940","BASEL BINNINGEN, SZ","2007-12-30","39","43","34"
"SZ000001940","BASEL BINNINGEN, SZ","2007-12-31","34","41","28"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-01","31","34","28"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-02","29","31","28"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-03","31","38","26"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-04","31","36","26"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-05","43","53","35"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-06","44","47","40"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-07","45","53","36"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-08","39","44","34"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-09","38","43","34"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-10","43","49","39"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-11","45","52","39"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-12","41","46","37"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-13","38","43","34"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-14","37","40","32"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-15","41","47","35"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-16","45","50","41"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-17","42","49","37"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-18","49","54","41"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-19","53","56","50"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-20","49","55","38"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-21","45","52","38"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-22","43","52","32"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-23","35","44","26"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-24","38","46","30"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-25","40","45","32"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-26","35","44","30"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-27","38","52","30"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-28","37","47","31"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-29","36","45","29"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-30","37","42","33"
"SZ000001940","BASEL BINNINGEN, SZ","2008-01-31","35","37","33"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-01","46","55","34"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-02","36","42","29"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-03","33","42","27"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-04","38","43","31"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-05","41","54","33"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-06","50","55","41"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-07","40","49","32"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-08","37","48","28"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-09","36","49","28"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-10","37","47","27"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-11","36","47","28"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-12","37","47","31"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-13","35","45","28"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-14","33","44","26"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-15","32","35","29"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-16","33","42","23"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-17","33","43","27"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-18","34","48","23"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-19","37","52","26"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-20","39","49","30"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-21","44","48","42"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-22","48","55","39"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-23","52","62","43"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-24","49","64","38"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-25","47","59","37"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-26","49","62","38"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-27","47","52","39"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-28","46","55","36"
"SZ000001940","BASEL BINNINGEN, SZ","2008-02-29","53","60","47"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-01","53","57","50"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-02","53","56","49"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-03","48","56","38"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-04","38","43","33"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-05","34","40","28"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-06","33","42","23"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-07","35","42","26"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-08","40","50","35"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-09","44","54","32"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-10","47","52","41"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-11","49","55","44"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-12","51","57","44"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-13","46","51","42"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-14","53","61","45"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-15","53","65","40"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-16","51","55","46"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-17","44","48","39"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-18","39","47","31"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-19","36","45","28"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-20","38","44","32"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-21","39","46","36"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-22","38","45","34"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-23","33","37","28"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-24","31","37","24"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-25","34","40","31"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-26","41","47","36"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-27","41","50","33"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-28","45","55","32"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-29","50","58","44"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-30","55","69","43"
"SZ000001940","BASEL BINNINGEN, SZ","2008-03-31","49","55","44"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-01","51","60","44"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-02","51","55","47"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-03","46","52","43"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-04","45","52","37"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-05","47","59","39"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-06","41","48","37"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-07","37","45","31"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-08","37","43","29"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-09","47","53","41"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-10","47","49","46"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-11","49","58","42"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-12","47","55","39"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-13","49","59","40"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-14","46","51","42"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-15","43","47","40"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-16","42","50","37"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-17","43","52","36"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-18","51","62","40"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-19","54","63","47"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-20","51","62","40"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-21","49","53","47"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-22","50","51","49"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-23","53","57","50"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-24","57","66","49"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-25","56","63","47"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-26","56","67","41"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-27","59","71","45"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-28","56","64","49"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-29","53","62","47"
"SZ000001940","BASEL BINNINGEN, SZ","2008-04-30","49","56","45"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-01","51","62","44"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-02","58","69","43"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-03","58","72","44"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-04","61","73","45"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-05","60","71","48"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-06","62","74","46"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-07","63","74","47"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-08","63","75","49"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-09","63","76","48"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-10","67","80","50"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-11","62","76","51"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-12","61","74","49"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-13","63","77","49"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-14","64","78","51"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-15","61","68","56"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-16","62","72","55"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-17","58","62","55"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-18","57","66","53"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-19","56","61","52"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-20","57","61","51"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-21","53","58","47"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-22","55","62","50"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-23","60","71","50"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-24","60","67","55"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-25","65","75","56"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-26","66","76","60"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-27","64","73","61"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-28","70","76","63"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-29","68","76","62"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-30","67","77","60"
"SZ000001940","BASEL BINNINGEN, SZ","2008-05-31","63","73","58"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-01","69","76","58"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-02","64","73","59"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-03","64","72","56"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-04","58","59","57"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-05","59","61","57"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-06","56","59","53"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-07","54","55","53"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-08","59","70","54"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-09","63","76","50"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-10","66","80","56"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-11","63","72","58"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-12","61","70","52"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-13","55","63","50"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-14","56","66","48"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-15","53","60","47"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-16","56","62","52"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-17","59","67","55"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-18",,"73","58"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-19","73","79","59"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-20","68","79","59"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-21","72","84","56"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-22","76","89","63"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-23","76","87","67"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-24","73","83","63"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-25","75","87","67"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-26","70","78","63"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-27","70","79","60"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-28","69","80","56"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-29","74","85","62"
"SZ000001940","BASEL BINNINGEN, SZ","2008-06-30","73","83","65"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-01","74","88","60"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-02","77","90","65"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-03","65","73","58"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-04","64","73","56"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-05","68","80","55"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-06","65","72","59"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-07","64","72","57"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-08","62","68","58"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-09","66","75","56"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-10","71","84","57"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-11","70","83","63"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-12","63","68","60"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-13","59","63","56"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-14","60","69","55"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-15","65","76","52"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-16","69","80","56"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-17","62","68","60"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-18","65","73","59"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-19","69","78","57"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-20","68","76","61"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-21","60","66","54"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-22","59","64","54"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-23","63","74","50"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-24","67","79","52"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-25","71","81","57"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-26","71","83","61"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-27","71","79","63"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-28","75","85","65"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-29","75","83","66"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-30","73","84","65"
"SZ000001940","BASEL BINNINGEN, SZ","2008-07-31","77","90","65"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-01","69","73","65"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-02","70","78","62"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-03","72","80","65"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-04","68","74","63"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-05","69","79","62"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-06","72","85","59"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-07","71","84","64"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-08","64","72","60"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-09","65","75","59"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-10","67","79","55"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-11","66","75","61"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-12","63","67","59"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-13","63","73","55"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-14","63","72","53"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-15","57","60","53"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-16","61","72","50"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-17","61","70","53"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-18","68","81","56"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-19","66","79","60"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-20","63","69","58"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-21","63","74","53"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-22","61","69","55"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-23","60","66","53"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-24","60","72","50"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-25","65","75","58"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-26","66","76","57"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-27","67","79","56"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-28","65","74","58"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-29","64","75","54"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-30","68","81","54"
"SZ000001940","BASEL BINNINGEN, SZ","2008-08-31","71","83","60"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-01","66","72","62"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-02","66","75","58"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-03","66","78","61"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-04","62","67","59"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-05","68","77","58"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-06","62","67","58"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-07","62","68","57"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-08","61","71","54"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-09","65","80","51"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-10","67","78","60"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-11","68","79","58"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-12","60","67","56"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-13","55","56","53"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-14","51","56","46"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-15","49","55","43"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-16","49","60","42"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-17","47","55","38"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-18","50","57","44"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-19","56","65","49"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-20","53","63","45"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-21","49","61","39"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-22","49","59","39"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-23","51","58","45"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-24","51","60","41"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-25","52","56","47"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-26","53","62","45"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-27","49","59","40"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-28","50","62","40"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-29","52","64","42"
"SZ000001940","BASEL BINNINGEN, SZ","2008-09-30","55","60","49"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-01","58","63","54"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-02","54","58","47"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-03","47","54","44"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-04","45","53","38"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-05","48","60","36"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-06","57","65","51"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-07","58","67","52"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-08","60","66","53"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-09","56","57","55"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-10","58","65","52"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-11","58","71","48"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-12","58","69","50"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-13","60","71","52"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-14","62","72","55"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-15","61","69","55"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-16","56","62","50"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-17","48","55","38"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-18","45","56","35"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-19","50","60","42"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-20","56","68","46"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-21","58","66","52"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-22","45","52","42"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-23","44","48","41"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-24","45","54","38"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-25","45","57","37"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-26","49","60","36"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-27","49","53","45"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-28","46","51","43"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-29","41","44","35"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-30","38","43","33"
"SZ000001940","BASEL BINNINGEN, SZ","2008-10-31","39","42","37"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-01","41","48","35"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-02","46","53","40"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-03","51","58","44"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-04","49","52","49"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-05","48","53","44"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-06","48","49","46"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-07","50","58","44"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-08","48","56","44"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-09","50","61","42"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-10","54","65","47"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-11","50","62","44"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-12","47","51","43"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-13","44","48","40"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-14","40","47","34"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-15","39","48","31"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-16","43","46","40"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-17","43","46","40"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-18","42","43","40"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-19","45","50","42"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-20","47","49","44"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-21","45","51","36"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-22","35","36","33"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-23","33","37","31"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-24","37","41","33"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-25","34","38","31"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-26","33","39","29"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-27","30","35","26"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-28","29","32","26"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-29","34","40","30"
"SZ000001940","BASEL BINNINGEN, SZ","2008-11-30","39","51","34"
"SZ000001940","BASEL BINNINGEN, SZ","2008-12-01","37","41","32"
"SZ000001940","BASEL BINNINGEN, SZ","2008-12-02","37","40","29"
"SZ000001940","BASEL BINNINGEN, SZ","2008-12-03","35","40","29"
"SZ000001940","BASEL BINNINGEN, SZ","2008-12-04","42","49","36"
"SZ000001940","BASEL BINNINGEN, SZ","2008-12-05","44","48","40"
"SZ000001940","BASEL BINNINGEN, SZ","2008-12-06","41","44","39"
"SZ000001940","BASEL BINNINGEN, SZ","2008-12-07","38","43","32"
"SZ000001940","BASEL BINNINGEN, SZ","2008-12-08","34","41","30"
"SZ000001940","BASEL BINNINGEN, SZ","2008-12-09","34","39","30"
"SZ000001940","BASEL BINNINGEN, SZ","2008-12-10","33","34","33"
"SZ000001940","BASEL BINNINGEN, SZ","2008-12-11","33","33","32"
"SZ000001940","BASEL BINNINGEN, SZ","2008-12-12","32","33","30"
"SZ000001940","BASEL BINNINGEN, SZ","2008-12-13","31","36","28"
"SZ000001940","BASEL BINNINGEN, SZ","2008-12-14","27","31","20"
"SZ000001940","BASEL BINNINGEN, SZ","2008-12-15","31","33","28"
"SZ000001940","BASEL BINNINGEN, SZ","2008-12-16","33","33","31"
"SZ000001940","BASEL BINNINGEN, SZ","2008-12-17","33","33","32"
"SZ000001940","BASEL BINNINGEN, SZ","2008-12-18","33","35","31"
"SZ000001940","BASEL BINNINGEN, SZ","2008-12-19","37","41","33"
